Price,Address,Floor,Bathroom,Bedroom,Land,Road,City,Face,lat,lng
32500000,Imadol,3,4,5,1283.43,13,Lalitpur,West,27.65836,85.34404
32500000,Imadol,3,4,5,1283.43,13,Lalitpur,West,27.65836,85.34404
42500000,Imadol,2.5,4,5,1369,13,Lalitpur,West,27.65836,85.34404
38500000,Imadol,2.5,5,6,1711.25,13,Lalitpur,West,27.65836,85.34404
18500000,Imadol,3,3,5,1005.35,13,Lalitpur,West,27.65836,85.34404
24000000,Imadol,3,3,4,1026.75,13,Lalitpur,West,27.65836,85.34404
27000000,Imadol,3,4,5,1026.75,13,Lalitpur,West,27.65836,85.34404
28000000,Imadol,3,4,5,898.4,13,Lalitpur,West,27.65836,85.34404
25500000,Imadol,3,4,5,941.18,13,Lalitpur,West,27.65836,85.34404
21500000,Imadol,3,3,6,941.18,13,Lalitpur,West,27.65836,85.34404
36000000,Imadol,3,4,5,2053.5,13,Lalitpur,West,27.65836,85.34404
36000000,Imadol,3,3,4,2053.5,13,Lalitpur,West,27.65836,85.34404
24000000,Imadol,3,4,5,1283.43,13,Lalitpur,West,27.65836,85.34404
27000000,Imadol,3,3,5,1283.43,13,Lalitpur,West,27.65836,85.34404
32500000,Imadol,3,4,6,1326.21,13,Lalitpur,West,27.65836,85.34404
28500000,Imadol,3,4,6,1155.09,13,Lalitpur,West,27.65836,85.34404
33000000,Imadol,3,5,6,1197.87,13,Lalitpur,West,27.65836,85.34404
27500000,Imadol,3,4,5,1197.87,13,Lalitpur,West,27.65836,85.34404
30000000,Imadol,3,4,5,1197.87,13,Lalitpur,West,27.65836,85.34404
31000000,Imadol,3,4,5,1197.87,13,Lalitpur,West,27.65836,85.34404
32500000,Imadol,3,4,8,1433.17,13,Lalitpur,West,27.65836,85.34404
25500000,Imadol,3,4,5,1026.75,13,Lalitpur,West,27.65836,85.34404
25000000,Imadol,3,4,4,1026.75,13,Lalitpur,West,27.65836,85.34404
25500000,Imadol,3,4,4,1026.75,13,Lalitpur,West,27.65836,85.34404
25000000,Imadol,3,4,5,1026.75,13,Lalitpur,West,27.65836,85.34404
27500000,Imadol,3,4,4,1026.75,13,Lalitpur,West,27.65836,85.34404
24500000,Imadol,3,4,5,1026.75,13,Lalitpur,West,27.65836,85.34404
22500000,Imadol,3,4,5,1026.75,13,Lalitpur,West,27.65836,85.34404
23500000,Imadol,3,5,5,1026.75,13,Lalitpur,West,27.65836,85.34404
26000000,Imadol,3,4,5,1026.75,13,Lalitpur,West,27.65836,85.34404
25500000,Imadol,3,4,5,1112.31,13,Lalitpur,West,27.65836,85.34404
26500000,Imadol,3,5,5,1112.31,13,Lalitpur,West,27.65836,85.34404
26500000,Imadol,3,4,5,1112.31,13,Lalitpur,West,27.65836,85.34404
25500000,Imadol,3,3,4,1026.75,13,Lalitpur,West,27.65836,85.34404
37500000,Imadol,2.5,5,6,523,13,Lalitpur,West,27.65836,85.34404
28000000,Imadol,2.5,5,6,531,13,Lalitpur,West,27.65836,85.34404
45000000,Imadol,2.5,5,6,630,13,Lalitpur,West,27.65836,85.34404
17500000,Imadol,2.5,3,5,684.5,13,Lalitpur,West,27.65836,85.34404
39500000,Imadol,2.5,3,4,1369,13,Lalitpur,West,27.65836,85.34404
33000000,Imadol,2.5,3,4,1369,13,Lalitpur,West,27.65836,85.34404
36000000,Imadol,2.5,4,6,1369,13,Lalitpur,West,27.65836,85.34404
35000000,Imadol,2.5,4,6,1369,13,Lalitpur,West,27.65836,85.34404
27000000,Imadol,2.5,4,6,1369,13,Lalitpur,West,27.65836,85.34404
35000000,Imadol,2.5,4,5,1369,13,Lalitpur,West,27.65836,85.34404
35000000,Imadol,2.5,4,5,1369,13,Lalitpur,West,27.65836,85.34404
36000000,Imadol,2.5,4,6,1369,13,Lalitpur,West,27.65836,85.34404
38500000,Imadol,2.5,3,6,1369,13,Lalitpur,West,27.65836,85.34404
32500000,Imadol,2.5,3,4,1369,13,Lalitpur,West,27.65836,85.34404
32500000,Imadol,2.5,3,4,1369,13,Lalitpur,West,27.65836,85.34404
37000000,Imadol,2.5,4,6,1369,13,Lalitpur,West,27.65836,85.34404
45000000,Imadol,2.5,4,6,1711.25,13,Lalitpur,West,27.65836,85.34404
45000000,Imadol,2.5,5,6,1711.25,13,Lalitpur,West,27.65836,85.34404
24500000,Imadol,2.5,4,5,3013,13,Lalitpur,West,27.65836,85.34404
27000000,Imadol,2.5,3,4,3333,13,Lalitpur,West,27.65836,85.34404
25500000,Imadol,2.5,5,6,1026.75,13,Lalitpur,West,27.65836,85.34404
27500000,Imadol,2.5,5,6,1026.75,13,Lalitpur,West,27.65836,85.34404
23000000,Imadol,2.5,3,6,1026.75,13,Lalitpur,West,27.65836,85.34404
27500000,Imadol,2.5,4,6,1026.75,13,Lalitpur,West,27.65836,85.34404
28000000,Imadol,2.5,4,6,1026.75,13,Lalitpur,West,27.65836,85.34404
21000000,Imadol,2.5,3,5,1026.75,13,Lalitpur,West,27.65836,85.34404
26000000,Imadol,2.5,3,5,1026.75,13,Lalitpur,West,27.65836,85.34404
20000000,Imadol,2.5,3,9,684.5,13,Lalitpur,West,27.65836,85.34404
16000000,Imadol,2.5,2,4,1026.75,13,Lalitpur,West,27.65836,85.34404
24500000,Imadol,2.5,2,4,1026.75,13,Lalitpur,West,27.65836,85.34404
25500000,Imadol,2.5,3,6,1026.75,13,Lalitpur,West,27.65836,85.34404
23000000,Imadol,2.5,3,5,1026.75,13,Lalitpur,West,27.65836,85.34404
25500000,Imadol,2.5,3,5,1026.75,13,Lalitpur,West,27.65836,85.34404
27500000,Imadol,2.5,3,6,1026.75,13,Lalitpur,West,27.65836,85.34404
22500000,Imadol,2.5,3,6,1026.75,13,Lalitpur,West,27.65836,85.34404
25500000,Imadol,2.5,4,5,1026.75,13,Lalitpur,West,27.65836,85.34404
27500000,Imadol,2.5,4,6,1026.75,13,Lalitpur,West,27.65836,85.34404
23500000,Imadol,2.5,4,5,1026.75,13,Lalitpur,West,27.65836,85.34404
31500000,Imadol,2.5,4,5,1026.75,13,Lalitpur,West,27.65836,85.34404
24500000,Imadol,2.5,4,6,1026.75,13,Lalitpur,West,27.65836,85.34404
25500000,Imadol,2.5,4,5,1026.75,13,Lalitpur,West,27.65836,85.34404
28500000,Imadol,2.5,4,5,1026.75,13,Lalitpur,West,27.65836,85.34404
23500000,Imadol,2.5,5,6,1026.75,13,Lalitpur,West,27.65836,85.34404
25500000,Imadol,2.5,4,4,1026.75,13,Lalitpur,West,27.65836,85.34404
23500000,Imadol,2.5,4,5,1026.75,13,Lalitpur,West,27.65836,85.34404
25500000,Imadol,2.5,4,5,1026.75,13,Lalitpur,West,27.65836,85.34404
25500000,Imadol,2.5,4,4,1026.75,13,Lalitpur,West,27.65836,85.34404
26500000,Imadol,2.5,4,4,1026.75,13,Lalitpur,West,27.65836,85.34404
26500000,Imadol,2.5,4,5,1026.75,13,Lalitpur,West,27.65836,85.34404
29500000,Imadol,2.5,5,7,1026.75,13,Lalitpur,West,27.65836,85.34404
28000000,Imadol,2.5,3,3,1711.25,13,Lalitpur,West,27.65836,85.34404
12900000,Imadol,2,2,2,1026.75,14,Lalitpur,South,27.65836,85.34404
13500000,Imadol,2,2,3,748.671875,18,Lalitpur,West,27.65836,85.34404
16000000,Imadol,3,3,5,1026.75,12,Lalitpur,East,27.65836,85.34404
16000000,Imadol,2.5,3,5,1026.75,12,Lalitpur,East,27.65836,85.34404
16000000,Imadol,3,4,4,1026.75,13,Lalitpur,South East,27.65836,85.34404
17000000,Imadol,2.5,4,5,1026.75,10,Lalitpur,East,27.65836,85.34404
17000000,Imadol,2.5,3,8,1026.75,13,Lalitpur,South,27.65836,85.34404
17000000,Imadol,2.5,3,4,1155.09375,13,Lalitpur,South,27.65836,85.34404
17000000,Imadol,2.5,3,3,752.95,13,Lalitpur,East,27.65836,85.34404
17000000,Imadol,2.5,3,6,1026.75,13,Kathmandu,North West,27.69329,85.32227
17200000,Imadol,2.5,3,6,1069.53125,13,Lalitpur,East,27.65836,85.34404
17500000,Imadol,2.5,3,5,1069.53125,13,Lalitpur,South East,27.65836,85.34404
17500000,Imadol,3,3,5,1026.75,13,Lalitpur,South,27.65836,85.34404
17500000,Imadol,2.5,3,5,1048.14,14,Lalitpur,South,27.65836,85.34404
18000000,Imadol,2.5,3,6,1026.75,13,Kathmandu,North East,27.69329,85.32227
18500000,Imadol,2.5,2,5,1197.875,13,Lalitpur,West,27.65836,85.34404
18500000,Imadol,2.5,4,4,1026.75,13,Lalitpur,North,27.65836,85.34404
18500000,Imadol,2.5,3,4,1026.75,13,Lalitpur,North,27.65836,85.34404
18500000,Imadol,2.5,4,4,1026.75,13,Lalitpur,West,27.65836,85.34404
18500000,Imadol,2.5,3,4,1026.75,13,Lalitpur,South,27.65836,85.34404
19000000,Imadol,3,3,4,1090.921875,10,Lalitpur,South East,27.65836,85.34404
19000000,Imadol,2.5,2,4,752.95,10,Lalitpur,South,27.65836,85.34404
19000000,Imadol,2.5,3,4,1197.875,13,Lalitpur,North West,27.65836,85.34404
19000000,Imadol,2.5,3,4,1026.75,13,Lalitpur,South,27.65836,85.34404
19000000,Imadol,2.5,3,4,1090.92,14,Lalitpur,East,27.65836,85.34404
19200000,Imadol,3,5,4,1048.140625,20,Lalitpur,East,27.65836,85.34404
19500000,Imadol,2.5,3,6,1112.3125,12,Lalitpur,South,27.65836,85.34404
19500000,Imadol,2.5,4,5,1026.75,12,Lalitpur,East,27.65836,85.34404
19500000,Imadol,2.5,3,4,787.175,13,Lalitpur,East,27.65836,85.34404
19500000,Imadol,2.5,3,5,1197.875,13,Lalitpur,East,27.65836,85.34404
19500000,Imadol,2.5,4,5,1369,13,Lalitpur,South,27.65836,85.34404
19500000,Imadol,3,3,5,1197.875,13,Lalitpur,North,27.65836,85.34404
19500000,Imadol,2.5,5,5,900,13,Lalitpur,East,27.65836,85.34404
19500000,Imadol,2.5,3,5,1200,16,Lalitpur,West,27.65836,85.34404
19500000,Imadol,2.5,3,5,1112.3125,20,Lalitpur,East,27.65836,85.34404
19500000,Imadol,3,3,5,1026.75,20,Lalitpur,North East,27.65836,85.34404
19500000,Imadol,2.5,3,4,1197.875,20,Lalitpur,North East,27.65836,85.34404
19500000,Imadol,2.5,3,4,941.1875,20,Lalitpur,East,27.65836,85.34404
19700000,Imadol,2.5,4,4,1090.92,10,Lalitpur,South East,27.65836,85.34404
19700000,Imadol,3,4,4,1454.5625,13,Lalitpur,South,27.65836,85.34404
19900000,Imadol,2,2,4,1026.75,13,Lalitpur,South,27.65836,85.34404
20000000,Imadol,3.5,3,7,1411.78125,12,Lalitpur,West,27.65836,85.34404
20000000,Imadol,3,2,6,1095.2,12,Lalitpur,East,27.65836,85.34404
20000000,Imadol,2.5,3,6,1197.875,13,Lalitpur,North,27.65836,85.34404
20000000,Imadol,2.5,3,4,1026.75,13,Lalitpur,East,27.65836,85.34404
20000000,Imadol,2.5,4,4,1026.75,13,Lalitpur,North,27.65836,85.34404
20500000,Imadol,2.5,4,4,752.95,13,Lalitpur,North,27.65836,85.34404
20500000,Imadol,3,4,4,1112.3125,13,Lalitpur,North,27.65836,85.34404
20500000,Imadol,3,3,4,855.625,13,Lalitpur,North East,27.65836,85.34404
20600000,Imadol,2.5,3,6,855.625,13,Lalitpur,West,27.65836,85.34404
21000000,Imadol,2.5,4,5,1026.75,12,Lalitpur,West,27.65836,85.34404
21000000,Imadol,3,4,4,1026.75,13,Lalitpur,North,27.65836,85.34404
21000000,Imadol,3,4,4,1197.84,13,Lalitpur,East,27.65836,85.34404
21000000,Imadol,2.5,3,4,1197.875,13,Lalitpur,East,27.65836,85.34404
21000000,Imadol,2.5,5,4,1369,20,Lalitpur,South West,27.65836,85.34404
21400000,Imadol,2.5,4,4,1197.875,13,Lalitpur,North East,27.65836,85.34404
21500000,Imadol,2.5,4,7,1026.75,10,Lalitpur,South,27.65836,85.34404
21500000,Imadol,2.5,4,6,1129.425,12,Lalitpur,North,27.65836,85.34404
21500000,Imadol,3,3,3,787.175,13,Lalitpur,East,27.65836,85.34404
21500000,Imadol,2.5,3,4,1060.975,13,Lalitpur,South,27.65836,85.34404
21500000,Imadol,3,4,4,1026.75,13,Lalitpur,East,27.65836,85.34404
21500000,Imadol,3,3,4,1026.75,13,Lalitpur,East,27.65836,85.34404
21500000,Imadol,2.5,3,5,1112.3125,20,Lalitpur,East,27.65836,85.34404
21800000,Imadol,2.5,4,4,1060.975,13,Lalitpur,East,27.65836,85.34404
22000000,Imadol,2.5,3,5,1369,10,Lalitpur,North West,27.65836,85.34404
22000000,Imadol,3.5,4,7,1540.125,13,Lalitpur,South,27.65836,85.34404
22000000,Imadol,2.5,5,5,1133.703125,13,Lalitpur,East,27.65836,85.34404
22000000,Imadol,2.5,3,4,1048.14,13,Lalitpur,East,27.65836,85.34404
22000000,Imadol,2.5,4,4,1112.31,16,Lalitpur,North East,27.65836,85.34404
22000000,Imadol,2.5,3,5,1197.875,20,Lalitpur,East,27.65836,85.34404
22500000,Imadol,3,4,4,1197.875,13,Lalitpur,East,27.65836,85.34404
22500000,Imadol,3,4,4,1197.875,13,Lalitpur,South,27.65836,85.34404
22500000,Imadol,2.5,4,4,1026.75,13,Lalitpur,West,27.65836,85.34404
22500000,Imadol,2.5,3,6,1197.875,16,Lalitpur,West,27.65836,85.34404
23000000,Imadol,2.5,4,4,1026.75,12,Lalitpur,East,27.65836,85.34404
23000000,Imadol,2.5,4,4,1026.75,13,Lalitpur,West,27.65836,85.34404
23000000,Imadol,2.5,3,6,1582.9,14,Lalitpur,North,27.65836,85.34404
23500000,Imadol,3,4,6,1026.75,10,Lalitpur,North,27.65836,85.34404
23500000,Imadol,2.5,3,5,1026.75,13,Lalitpur,East,27.65836,85.34404
23500000,Imadol,2.5,4,3,1060.975,13,Lalitpur,North,27.65836,85.34404
23500000,Imadol,2.5,5,4,1060.975,13,Lalitpur,North,27.65836,85.34404
23500000,Imadol,3,4,6,1369,13,Lalitpur,West,27.65836,85.34404
23500000,Imadol,2.5,4,4,1026.75,13,Lalitpur,East,27.65836,85.34404
23500000,Imadol,3,4,4,1026.75,13,Lalitpur,North,27.65836,85.34404
23500000,Imadol,2.5,4,4,1197.875,13,Lalitpur,South,27.65836,85.34404
23500000,Imadol,3,3,5,1026.75,13,Lalitpur,East,27.65836,85.34404
23500000,Imadol,2.5,4,4,1026.75,13,Lalitpur,South,27.65836,85.34404
23500000,Imadol,2.5,4,4,1026.75,13,Lalitpur,East,27.65836,85.34404
23500000,Imadol,2.5,4,5,1026.75,13,Lalitpur,East,27.65836,85.34404
23500000,Imadol,2.5,3,4,1026.75,13,Lalitpur,East,27.65836,85.34404
23500000,Imadol,2.5,4,6,1095.2,16,Lalitpur,East,27.65836,85.34404
23500000,Imadol,2.5,4,4,1283.43,20,Lalitpur,South,27.65836,85.34404
23500000,Imadol,2.5,4,4,1026.75,13,Lalitpur,South,27.65836,85.34404
24000000,Imadol,3,4,4,1060.975,13,Lalitpur,East,27.65836,85.34404
24000000,Imadol,2.5,3,4,1095.2,13,Lalitpur,East,27.65836,85.34404
24000000,Imadol,2.5,3,4,1026.75,13,Lalitpur,East,27.65836,85.34404
24000000,Imadol,2.5,3,4,1112.31,13,Lalitpur,East,27.65836,85.34404
24000000,Imadol,2.5,3,4,1048.14,13,Lalitpur,East,27.65836,85.34404
24000000,Imadol,2.5,4,5,1026.75,16,Lalitpur,North,27.65836,85.34404
24000000,Imadol,2.5,4,4,1047.285,16,Lalitpur,West,27.65836,85.34404
24000000,Imadol,2.5,4,4,1369,18,Lalitpur,East,27.65836,85.34404
24000000,Imadol,3,3,4,1048.140625,20,Lalitpur,West,27.65836,85.34404
24500000,Imadol,3,4,4,1197.875,13,Lalitpur,East,27.65836,85.34404
24500000,Imadol,3,5,4,1048.14,13,Lalitpur,East,27.65836,85.34404
24900000,Imadol,3,3,6,1369,13,Lalitpur,South East,27.65836,85.34404
25000000,Imadol,3.5,3,6,898.44,10,Lalitpur,East,27.65836,85.34404
25000000,Imadol,2.5,3,2,1112.31,12,Lalitpur,East,27.65836,85.34404
25000000,Imadol,2.5,4,5,1129.425,13,Lalitpur,South West,27.65836,85.34404
25000000,Imadol,2.5,3,5,1197.875,13,Lalitpur,South West,27.65836,85.34404
25000000,Imadol,3.5,4,5,1112.3125,13,Lalitpur,East,27.65836,85.34404
25000000,Imadol,2.5,4,7,1112.31,13,Lalitpur,North,27.65836,85.34404
25000000,Imadol,2.5,3,4,1069.53,13,Lalitpur,South East,27.65836,85.34404
25000000,Imadol,2.5,4,4,1369,13,Lalitpur,North East,27.65836,85.34404
25000000,Imadol,2.5,3,2,1060.975,14,Lalitpur,South East,27.65836,85.34404
25000000,Imadol,2.5,4,4,1090.92,16,Kathmandu,South,27.69329,85.32227
25000000,Imadol,2.5,3,5,1197.875,20,Lalitpur,West,27.65836,85.34404
25000000,Imadol,3,3,5,1200,20,Lalitpur,East,27.65836,85.34404
25500000,Imadol,2.5,4,4,1026.75,13,Lalitpur,West,27.65836,85.34404
25500000,Imadol,2.5,3,6,1026.75,13,Lalitpur,North,27.65836,85.34404
25500000,Imadol,3,4,4,1112.3125,13,Lalitpur,North East,27.65836,85.34404
26000000,Imadol,2.5,3,5,1129.425,13,Lalitpur,North East,27.65836,85.34404
26000000,Imadol,2,5,4,1060.975,13,Lalitpur,North,27.65836,85.34404
26000000,Imadol,2.5,3,3,1026.75,13,Lalitpur,East,27.65836,85.34404
26000000,Imadol,3,3,6,1026.75,13,Lalitpur,East,27.65836,85.34404
26000000,Imadol,3,4,4,1197.875,13,Lalitpur,East,27.65836,85.34404
26000000,Imadol,3,3,6,1026.75,13,Lalitpur,East,27.65836,85.34404
26500000,Imadol,2.5,4,4,1095.2,11,Lalitpur,North West,27.65836,85.34404
26500000,Imadol,2.5,4,5,1095.2,13,Lalitpur,North,27.65836,85.34404
26500000,Imadol,3.5,5,5,1026.75,13,Lalitpur,North,27.65836,85.34404
26500000,Imadol,3,3,4,1197.875,13,Lalitpur,East,27.65836,85.34404
26500000,Imadol,3,4,5,1112.3125,13,Lalitpur,North,27.65836,85.34404
26500000,Imadol,3,3,5,1026.75,13,Lalitpur,West,27.65836,85.34404
26500000,Imadol,2.5,3,4,1060.975,20,Lalitpur,South,27.65836,85.34404
26500000,Imadol,3,3,4,1197.875,20,Lalitpur,South,27.65836,85.34404
26500000,Imadol,2.5,4,4,1060.975,20,Lalitpur,South,27.65836,85.34404
27000000,Imadol,3,3,2,1347.609375,13,Lalitpur,North East,27.65836,85.34404
27000000,Imadol,3,4,5,1112.3125,13,Lalitpur,South,27.65836,85.34404
27000000,Imadol,2.5,4,6,1197.87,13,Lalitpur,North East,27.65836,85.34404
27000000,Imadol,2.5,3,5,1095.2,14,Lalitpur,South West,27.65836,85.34404
27000000,Imadol,2.5,4,5,1095.2,20,Lalitpur,West,27.65836,85.34404
27500000,Imadol,3,3,5,1026.75,13,Lalitpur,South East,27.65836,85.34404
27500000,Imadol,2.5,4,4,1095.2,13,Lalitpur,East,27.65836,85.34404
27500000,Imadol,2.5,4,5,1095.2,20,Lalitpur,West,27.65836,85.34404
27500000,Imadol,2.5,3,5,1060.975,20,Lalitpur,East,27.65836,85.34404
27500000,Imadol,3.5,3,5,1026.75,20,Lalitpur,West,27.65836,85.34404
27500000,Imadol,2.5,5,7,1060.975,20,Lalitpur,South,27.65836,85.34404
28000000,Imadol,3,3,7,1197.875,18,Lalitpur,North East,27.65836,85.34404
28500000,Imadol,3,5,6,1219.265625,12,Lalitpur,East,27.65836,85.34404
28500000,Imadol,2.5,4,4,1129.425,13,Lalitpur,North West,27.65836,85.34404
28500000,Imadol,3,4,9,1197.875,13,Lalitpur,South,27.65836,85.34404
28500000,Imadol,3,4,4,1197.875,13,Lalitpur,North West,27.65836,85.34404
28500000,Imadol,2.5,3,6,1197.87,13,Lalitpur,South,27.65836,85.34404
28500000,Imadol,2.5,4,7,1095.2,20,Lalitpur,North East,27.65836,85.34404
28500000,Imadol,2.5,3,6,1026.75,20,Lalitpur,East,27.65836,85.34404
28700000,Imadol,2.5,4,5,1197.875,13,Lalitpur,East,27.65836,85.34404
29000000,Imadol,2.5,4,5,1369,13,Lalitpur,North,27.65836,85.34404
29500000,Imadol,2.5,3,8,1095.2,13,Lalitpur,North,27.65836,85.34404
29500000,Imadol,3,4,6,1369,13,Lalitpur,South East,27.65836,85.34404
29500000,Imadol,2.5,4,6,1813.925,16,Lalitpur,East,27.65836,85.34404
29500000,Imadol,2.5,3,5,1197.87,13,Kathmandu,East,27.69329,85.32227
31000000,Imadol,3,3,6,1882.375,12,Lalitpur,East,27.65836,85.34404
31500000,Imadol,2.5,4,6,1690.715,12,Lalitpur,North,27.65836,85.34404
31500000,Imadol,2.5,4,6,1240.65625,13,Lalitpur,East,27.65836,85.34404
31500000,Imadol,2.5,4,4,1060.975,13,Lalitpur,West,27.65836,85.34404
31500000,Imadol,3,4,4,1197.875,13,Lalitpur,North,27.65836,85.34404
32500000,Imadol,3,5,6,1796.8125,13,Lalitpur,South East,27.65836,85.34404
32500000,Imadol,2.5,4,5,1369,13,Lalitpur,North,27.65836,85.34404
33000000,Imadol,2.5,4,5,1095.2,13,Lalitpur,West,27.65836,85.34404
33000000,Imadol,2.5,4,6,1095.2,20.5,Lalitpur,South West,27.65836,85.34404
34000000,Imadol,2.5,2,4,1369,13,Lalitpur,South,27.65836,85.34404
34000000,Imadol,3,4,6,1197.875,13,Lalitpur,East,27.65836,85.34404
34500000,Imadol,2.5,4,5,1403.225,13,Lalitpur,North,27.65836,85.34404
35000000,Imadol,2.5,5,5,1369,13,Lalitpur,West,27.65836,85.34404
36000000,Imadol,2.5,2,6,2395.75,12.5,Lalitpur,North East,27.65836,85.34404
36000000,Imadol,3,1,4,1711.25,13,Lalitpur,North,27.65836,85.34404
36000000,Imadol,2.5,2,5,2395.75,20,Lalitpur,North East,27.65836,85.34404
36000000,Imadol,2.5,2,5,2395.75,20,Lalitpur,North East,27.65836,85.34404
37000000,Imadol,2.5,6,6,1711.25,13,Lalitpur,South West,27.65836,85.34404
38500000,Imadol,3,5,7,2053.5,18,Lalitpur,East,27.65836,85.34404
38500000,Imadol,3,5,7,1779.7,18,Lalitpur,East,27.65836,85.34404
39900000,Imadol,2.5,3,6,1163.65,16,Lalitpur,North West,27.65836,85.34404
40000000,Imadol,2.5,3,6,1437.45,13,Lalitpur,South,27.65836,85.34404
41500000,Imadol,2.5,4,4,1625.6875,20,Lalitpur,East,27.65836,85.34404
42500000,Imadol,2.5,4,6,1369,13,Lalitpur,South,27.65836,85.34404
42500000,Imadol,2.5,3,3,1369,14,Lalitpur,South,27.65836,85.34404
42500000,Imadol,2.5,4,4,1326.21,20,Lalitpur,South East,27.65836,85.34404
42500000,Imadol,2.5,4,4,2158,20,Lalitpur,South East,27.65836,85.34404
43000000,Imadol,2.5,4,4,1095.2,14,Lalitpur,East,27.65836,85.34404
45000000,Imadol,2.5,3,4,2395.75,16,Lalitpur,South,27.65836,85.34404
45000000,Imadol,2.5,4,4,1095.2,20,Lalitpur,East,27.65836,85.34404
25000000,Hepali,3,5,5,941.1875,13,Kathmandu,West,27.79903,85.3639
75000000,Hepali,3,3,4,2909.125,13,Kathmandu,West,27.77198,85.35914
52000000,Hepali,3,3,5,1882.375,13,Kathmandu,West,27.77198,85.35914
53000000,Hepali,2.5,4,5,1882.375,13,Kathmandu,West,27.77198,85.35914
52000000,Hepali,2.5,3,3,1882.375,13,Kathmandu,West,27.77198,85.35914
26000000,Hepali,2.5,5,4,1026.75,20,Kathmandu,North,27.70949,85.35079
33500000,Hepali,2.5,5,4,1369,13,Kathmandu,North East,27.70949,85.35079
37500000,Hepali,2,1,6,1754.03,14,Kathmandu,North East,27.70949,85.35079
38000000,Hepali,2.5,4,4,2121.95,16,Kathmandu,South East,27.70949,85.35079
43000000,Hepali,2.5,4,4,1711.25,16,Kathmandu,South East,27.70949,85.35079
45000000,Hepali,3,3,3,1437.45,20,Kathmandu,South West,27.70949,85.35079
46500000,Hepali,3,6,6,1471.675,13,Kathmandu,West,27.70949,85.35079
55000000,Hepali,2.5,5,5,1779.7,15,Kathmandu,North East,27.70949,85.35079
50000000,Hattisar,3,3,3,1711.25,20,Kathmandu,South,27.7092,85.32193
30000000,Hattigaunda,3,3,4,1095.2,13,Kathmandu,West,27.79072,85.35983
62500000,Hattigaunda,2.5,5,6,2053.5,13,Kathmandu,West,27.79072,85.35983
25000000,Hattigaunda,2,3,5,1711.25,13,Kathmandu,West,27.77198,85.35914
42000000,Hattigaunda,2.5,5,4,1711.25,13,Kathmandu,West,27.77198,85.35914
67500000,Hattigaunda,2.5,2,4,2053.5,13,Kathmandu,West,27.77198,85.35914
34500000,Hattigaunda,3,5,5,1540.125,13,Kathmandu,West,27.77198,85.35914
33000000,Hattigaunda,3,4,7,2053.5,13,Kathmandu,West,27.77198,85.35914
46000000,Hattigaunda,3,5,4,1779.7,13,Kathmandu,West,27.77198,85.35914
35000000,Hattigaunda,3,4,6,1711.25,13,Kathmandu,West,27.77198,85.35914
52500000,Hattigaunda,3,3,4,3080.25,13,Kathmandu,West,27.77198,85.35914
34500000,Hattigaunda,3,4,5,1540.125,13,Kathmandu,West,27.77198,85.35914
35200000,Hattigaunda,3,4,5,1390.39,13,Kathmandu,West,27.77198,85.35914
31500000,Hattigaunda,3,4,6,1369,13,Kathmandu,West,27.77198,85.35914
31500000,Hattigaunda,3,5,6,1369,13,Kathmandu,West,27.77198,85.35914
39500000,Hattigaunda,3,5,5,1369,13,Kathmandu,West,27.77198,85.35914
36800000,Hattigaunda,3.5,4,4,1369,13,Kathmandu,West,27.77198,85.35914
35000000,Hattigaunda,3.5,4,5,1369,13,Kathmandu,West,27.77198,85.35914
58000000,Hattigaunda,3,4,8,2053.5,13,Kathmandu,West,27.77198,85.35914
31500000,Hattigaunda,2.5,3,5,1197.875,13,Kathmandu,West,27.77198,85.35914
35000000,Hattigaunda,2.5,5,7,1711.25,13,Kathmandu,West,27.77198,85.35914
53000000,Hattigaunda,2.5,4,6,3114.475,13,Kathmandu,West,27.77198,85.35914
58000000,Hattigaunda,2.5,3,8,2053.5,13,Kathmandu,West,27.77198,85.35914
50000000,Hattigaunda,2.5,4,5,2395.75,13,Kathmandu,West,27.77198,85.35914
42500000,Hattigaunda,3,5,5,1369,13,Kathmandu,West,27.77198,85.35914
35000000,Hattigaunda,3,4,5,3080.25,13,Kathmandu,West,38.89037,-77.03196
27500000,Hattigaunda,3,3,4,1540.12,13,Kathmandu,West,38.89037,-77.03196
26500000,Hattigaunda,3,3,5,1026.75,13,Kathmandu,West,38.89037,-77.03196
27000000,Hattigaunda,3,4,4,1060.975,13,Kathmandu,West,38.89037,-77.03196
22000000,Hattigaunda,3,3,6,1112.31,13,Kathmandu,West,38.89037,-77.03196
17500000,Hattigaunda,3,4,8,1112.3125,13,Kathmandu,West,38.89037,-77.03196
27500000,Hattigaunda,2.5,3,6,1095.2,13,Kathmandu,West,38.89037,-77.03196
26500000,Hattigauda,3,6,6,1711.25,14,Kathmandu,West,27.75605,85.34888
28000000,Hattigauda,2.5,3,5,1369,12,Kathmandu,East,27.75605,85.34888
28500000,Hattigauda,3,5,5,1369,15,Kathmandu,North,27.75605,85.34888
31000000,Hattigauda,3,5,6,1711.25,13,Kathmandu,North,27.75605,85.34888
33400000,Hattigauda,3,5,5,1711.25,13,Kathmandu,South West,27.75605,85.34888
33400000,Hattigauda,2.5,5,5,1754.03,13,Kathmandu,South East,27.75605,85.34888
33500000,Hattigauda,3,5,5,2139.0625,13,Kathmandu,North West,27.75605,85.34888
33500000,Hattigauda,3,5,5,2139.0625,14,Kathmandu,North West,27.75605,85.34888
