,Price,Address,Floor,Bathroom,Bedroom,Land,Road,City,Face
1067,23000000,Gothatar,3.0,5.0,6,1390.39,16.0,Kathmandu,East
1068,24000000,Gothatar,2.5,3.0,6,1069.53125,13.0,Kathmandu,East
1069,38000000,Gothatar,2.5,5.0,8,1369.0,10.0,Kathmandu,East
1070,40000000,Gothatar,2.5,3.0,4,2053.5,20.0,Kathmandu,South West
1071,56000000,Gothatar,3.5,6.0,7,2395.75,14.0,Kathmandu,West
1072,35000000,Gothatar,3.0,4.0,7,1711.25,13.0,Kathmandu,West
1073,45000000,Gothatar,2.5,3.0,6,2258.85,13.0,Kathmandu,West
1074,40000000,Gothatar,3.0,3.0,4,2296.4975,13.0,Kathmandu,West
1075,26000000,Gothatar,3.0,3.0,7,1369.0,13.0,Kathmandu,West
1076,28000000,Gothatar,2.5,4.0,7,1197.875,13.0,Kathmandu,West
1077,38000000,Gothatar,2.5,5.0,8,1369.0,13.0,Kathmandu,West
1078,65000000,other,3.0,5.0,5,2909.12,18.0,Kathmandu,West
1079,25000000,other,3.0,5.0,6,1454.5625,13.0,Kathmandu,South
1080,39000000,other,3.0,6.0,6,2481.3125,15.0,Kathmandu,South
1081,39000000,other,2.0,3.0,4,1668.46875,16.0,Kathmandu,North
1082,21000000,other,2.5,3.0,4,1069.53,20.0,Kathmandu,West
1083,23000000,other,2.5,3.0,5,1026.75,13.0,Kathmandu,South East
1084,27500000,other,2.5,5.0,5,1369.0,13.0,Kathmandu,East
1085,38000000,other,3.5,5.0,7,2502.7,16.0,Kathmandu,South
1086,45000000,other,2.5,4.0,7,3080.25,10.0,Kathmandu,East
1088,28000000,other,2.5,4.0,8,1283.4375,20.0,Kathmandu,West
1089,28500000,other,3.0,3.0,8,1369.0,16.0,Kathmandu,North East
1090,16500000,Gurjudhara,2.5,3.0,4,1069.53,16.0,Kathmandu,East
1091,17000000,Gurjudhara,2.0,3.0,6,1454.5625,11.0,Kathmandu,South East
1092,18500000,Gurjudhara,3.0,3.0,4,1437.45,10.0,Kathmandu,East
1093,18500000,Gurjudhara,3.0,3.0,4,1540.12,10.0,Kathmandu,East
1094,25000000,Gurjudhara,3.5,3.0,5,1403.225,13.0,Kathmandu,West
1095,29000000,Gurjudhara,2.5,3.0,5,2053.5,10.0,Kathmandu,South East
1096,35000000,Gwarko,3.0,4.0,4,1112.3125,13.0,Lalitpur,West
1097,19500000,Gwarko,2.0,3.0,5,1369.0,15.0,Lalitpur,West
1098,21000000,Gwarko,2.5,2.0,3,1048.140625,13.0,Lalitpur,South
1100,26000000,Gwarko,2.5,4.0,7,1197.87,20.0,Lalitpur,East
1101,27000000,Gwarko,3.0,4.0,5,1060.975,13.0,Lalitpur,South
1102,27000000,Gwarko,2.5,3.0,4,1060.975,13.0,Lalitpur,South
1103,30000000,Gwarko,2.5,4.0,5,1437.45,13.0,Lalitpur,South
1104,35500000,Gwarko,3.5,5.0,6,1437.45,14.0,Lalitpur,South
1105,35500000,Gwarko,3.0,5.0,6,1796.8125,14.0,Lalitpur,South
1106,33000000,Gwarko,3.0,4.0,6,1026.75,13.0,Lalitpur,West
1108,26500000,Gwarko,2.5,4.0,4,1026.75,13.0,Lalitpur,West
1110,24000000,Gwarko,2.5,2.0,3,1026.75,13.0,Kathmandu,West
1111,56000000,other,3.0,5.0,6,2224.625,15.0,Kathmandu,South
1112,56000000,other,2.5,4.0,4,2053.5,15.0,Kathmandu,South
1113,48500000,Handigaun,3.0,4.0,5,1711.25,13.0,Kathmandu,West
1114,32500000,Handigaun,3.0,3.0,5,1026.75,13.0,Kathmandu,West
1115,50000000,Handigaun,3.0,3.0,6,2498.425,13.0,Kathmandu,West
1116,75000000,Handigaun,2.5,2.0,5,2609.65,13.0,Kathmandu,West
1117,52500000,Handigaun,2.5,5.0,7,2464.2,15.0,Kathmandu,South
1119,25000000,Harisiddhi,3.0,3.0,4,1026.75,13.0,Lalitpur,West
1120,19000000,Harisiddhi,3.0,3.0,8,1026.75,13.0,Lalitpur,West
1121,18000000,Harisiddhi,3.0,3.0,3,1090.921875,18.0,Lalitpur,South East
1122,20000000,Harisiddhi,3.0,3.0,3,1090.921875,18.0,Lalitpur,South East
1123,22000000,Harisiddhi,3.0,3.0,5,1197.875,13.0,Lalitpur,South
1124,22000000,Harisiddhi,2.5,5.0,5,1369.0,20.0,Lalitpur,East
1125,23500000,Harisiddhi,2.5,3.0,5,1095.2,20.0,Lalitpur,South
1126,24000000,Harisiddhi,2.5,5.0,3,1155.09375,20.0,Lalitpur,North West
1127,26000000,Harisiddhi,2.5,3.0,5,1095.2,13.0,Lalitpur,East
1128,27000000,Harisiddhi,2.5,3.0,3,1411.78125,20.0,Lalitpur,North
1129,27000000,Harisiddhi,2.5,4.0,4,1026.75,20.0,Lalitpur,West
1130,35000000,Harisiddhi,2.5,4.0,7,2053.5,16.5,Lalitpur,North
1131,40000000,Harisiddhi,2.5,5.0,8,2738.0,12.0,Lalitpur,East
1133,22500000,Harisiddhi,2.5,3.0,4,1026.75,13.0,Lalitpur,West
1134,25500000,Harisiddhi,2.5,3.0,3,1240.65,13.0,Lalitpur,West
1136,22500000,Hattiban,3.0,3.0,5,1197.875,13.0,Lalitpur,West
1137,29000000,Hattiban,3.0,3.0,5,1026.75,13.0,Lalitpur,West
1138,36000000,Hattiban,2.5,3.0,5,1369.0,13.0,Lalitpur,West
1139,25000000,Hattiban,2.5,4.0,8,1471.675,13.0,Lalitpur,West
1140,23000000,Hattiban,2.5,3.0,5,1095.2,13.0,Lalitpur,West
1142,20000000,Hattiban,2.0,2.0,4,1026.75,14.0,Lalitpur,South East
1143,20000000,Hattiban,2.0,2.0,3,1026.75,14.0,Lalitpur,South East
1144,21500000,Hattiban,2.5,4.0,6,1369.0,12.0,Lalitpur,East
1145,21500000,Hattiban,2.5,4.0,4,1711.25,20.0,Lalitpur,South East
1146,23500000,Hattiban,2.5,3.0,5,1197.87,13.0,Lalitpur,South
1147,24000000,Hattiban,2.5,3.0,3,1369.0,16.0,Lalitpur,South West
1149,25500000,Hattiban,2.5,5.0,6,1095.2,13.0,Lalitpur,South
1150,26000000,Hattiban,2.5,3.0,8,2087.725,15.0,Lalitpur,South
1151,26500000,Hattiban,3.0,5.0,6,1380.0,13.0,Lalitpur,East
1152,28700000,Hattiban,3.0,6.0,6,1403.225,13.0,Lalitpur,South
1153,28700000,Hattiban,3.5,5.0,6,1403.225,13.0,Lalitpur,South
1154,29000000,Hattiban,2.5,4.0,4,1882.375,12.0,Lalitpur,North
1155,29000000,Hattiban,2.5,4.0,6,1112.3125,13.0,Lalitpur,West
1156,32500000,Hattiban,3.0,4.0,5,1369.0,13.0,Lalitpur,South
1157,32500000,Hattiban,2.5,3.0,3,1095.2,20.0,Lalitpur,West
1158,34000000,Hattiban,3.5,4.0,8,1095.2,13.0,Lalitpur,East
1159,35000000,Hattiban,3.5,4.0,5,1369.0,13.0,Lalitpur,North East
1160,39500000,Hattiban,3.0,5.0,7,1403.225,13.0,Lalitpur,North East
1161,40000000,Hattiban,3.0,5.0,7,1403.225,13.0,Lalitpur,North East
1162,45000000,Hattiban,2.5,5.0,5,2053.5,16.0,Lalitpur,North
1163,46000000,Hattiban,3.0,4.0,4,1540.125,13.0,Lalitpur,East
1164,46000000,Hattiban,2.0,4.0,5,1711.25,14.0,Lalitpur,East
1165,46000000,Hattiban,2.5,5.0,4,1129.425,15.0,Lalitpur,South
1166,50000000,Hattiban,3.0,4.0,5,2100.0,16.0,Lalitpur,South
1167,50000000,Hattiban,2.5,3.0,4,1200.0,20.0,Lalitpur,North
1168,55000000,Hattiban,3.0,5.0,5,2395.75,20.0,Lalitpur,South
1169,24000000,Hattiban,2.5,4.0,9,1026.75,13.0,Lalitpur,West
1170,40000000,Hattiban,2.5,3.0,6,1745.475,13.0,Lalitpur,West
1171,67500000,Hattiban,2.5,3.0,3,1369.0,13.0,Lalitpur,West
1173,26500000,Hattiban,3.0,3.0,5,1369.0,13.0,Lalitpur,West
1174,24000000,Hattiban,2.5,5.0,4,1540.125,13.0,Lalitpur,West
1175,36000000,Hattiban,2.5,5.0,6,1369.0,13.0,Lalitpur,West
1176,26000000,Hattiban,2.5,4.0,6,1540.125,13.0,Lalitpur,West
1177,25000000,other,2.5,3.0,6,1095.2,13.0,Kathmandu,East
1178,26500000,Hattigauda,3.0,6.0,6,1711.25,14.0,Kathmandu,West
1179,28000000,Hattigauda,2.5,3.0,5,1369.0,12.0,Kathmandu,East
1180,28500000,Hattigauda,3.0,5.0,5,1369.0,15.0,Kathmandu,North
1181,31000000,Hattigauda,3.0,5.0,6,1711.25,13.0,Kathmandu,North
1182,33400000,Hattigauda,3.0,5.0,5,1711.25,13.0,Kathmandu,South West
1183,33400000,Hattigauda,2.5,5.0,5,1754.03,13.0,Kathmandu,South East
1184,33500000,Hattigauda,3.0,5.0,5,2139.0625,13.0,Kathmandu,North West
1185,33500000,Hattigauda,3.0,5.0,5,2139.0625,14.0,Kathmandu,North West
1186,34000000,Hattigauda,2.5,4.0,6,2395.75,13.0,Kathmandu,South West
1187,34000000,Hattigauda,3.0,3.0,4,1369.0,13.0,Kathmandu,South East
1188,34500000,Hattigauda,3.0,5.0,5,1711.25,13.0,Kathmandu,South
1189,34500000,Hattigauda,2.5,4.0,5,1711.25,13.0,Kathmandu,South
1190,35500000,Hattigauda,3.0,5.0,5,2139.0625,13.0,Kathmandu,North West
1191,35500000,Hattigauda,2.0,4.0,4,2139.0625,15.0,Kathmandu,East
1192,36500000,Hattigauda,3.0,3.0,5,2224.625,13.0,Kathmandu,North East
1193,36500000,Hattigauda,3.0,3.0,4,2121.95,13.0,Kathmandu,North East
1194,36500000,Hattigauda,2.5,5.0,5,2121.95,15.0,Kathmandu,East
1195,37500000,Hattigauda,2.0,2.0,5,2139.05,12.0,Kathmandu,East
1196,37500000,Hattigauda,2.0,3.0,4,1711.25,15.0,Kathmandu,South East
1197,37500000,Hattigauda,2.5,5.0,7,2053.5,14.0,Kathmandu,North East
1198,39000000,Hattigauda,3.5,7.0,5,1745.475,13.0,Kathmandu,North
1199,45000000,Hattigauda,3.0,5.0,5,2053.5,13.0,Kathmandu,North
1200,45000000,Hattigauda,3.0,4.0,5,1882.375,13.0,Kathmandu,East
1201,45000000,Hattigauda,3.0,6.0,6,3165.8125,13.0,Kathmandu,East
1202,45000000,Hattigauda,3.0,4.0,6,1711.25,13.0,Kathmandu,North
1203,45000000,Hattigauda,2.5,5.0,6,1711.25,15.0,Kathmandu,North East
1204,50000000,Hattigauda,2.5,5.0,4,1540.125,20.0,Kathmandu,West
1205,57500000,Hattigauda,2.5,5.0,6,2053.5,15.0,Kathmandu,South East
1206,65000000,Hattigauda,2.5,7.0,6,2121.95,14.0,Kathmandu,East
1207,77000000,Hattigauda,2.5,5.0,4,2121.95,20.0,Kathmandu,West
1208,30000000,Hattigaunda,3.0,3.0,4,1095.2,13.0,Kathmandu,West
1209,62500000,Hattigaunda,2.5,5.0,6,2053.5,13.0,Kathmandu,West
1210,25000000,Hattigaunda,2.0,3.0,5,1711.25,13.0,Kathmandu,West
1211,42000000,Hattigaunda,2.5,5.0,4,1711.25,13.0,Kathmandu,West
1212,67500000,Hattigaunda,2.5,2.0,4,2053.5,13.0,Kathmandu,West
1213,34500000,Hattigaunda,3.0,5.0,5,1540.125,13.0,Kathmandu,West
1214,33000000,Hattigaunda,3.0,4.0,7,2053.5,13.0,Kathmandu,West
1215,46000000,Hattigaunda,3.0,5.0,4,1779.7,13.0,Kathmandu,West
1216,35000000,Hattigaunda,3.0,4.0,6,1711.25,13.0,Kathmandu,West
1217,52500000,Hattigaunda,3.0,3.0,4,3080.25,13.0,Kathmandu,West
1218,34500000,Hattigaunda,3.0,4.0,5,1540.125,13.0,Kathmandu,West
1219,35200000,Hattigaunda,3.0,4.0,5,1390.39,13.0,Kathmandu,West
1220,31500000,Hattigaunda,3.0,4.0,6,1369.0,13.0,Kathmandu,West
1221,31500000,Hattigaunda,3.0,5.0,6,1369.0,13.0,Kathmandu,West
1222,39500000,Hattigaunda,3.0,5.0,5,1369.0,13.0,Kathmandu,West
1223,36800000,Hattigaunda,3.5,4.0,4,1369.0,13.0,Kathmandu,West
1224,35000000,Hattigaunda,3.5,4.0,5,1369.0,13.0,Kathmandu,West
1225,58000000,Hattigaunda,3.0,4.0,8,2053.5,13.0,Kathmandu,West
1226,31500000,Hattigaunda,2.5,3.0,5,1197.875,13.0,Kathmandu,West
1227,35000000,Hattigaunda,2.5,5.0,7,1711.25,13.0,Kathmandu,West
1228,53000000,Hattigaunda,2.5,4.0,6,3114.475,13.0,Kathmandu,West
1229,58000000,Hattigaunda,2.5,3.0,8,2053.5,13.0,Kathmandu,West
1230,50000000,Hattigaunda,2.5,4.0,5,2395.75,13.0,Kathmandu,West
1231,42500000,Hattigaunda,3.0,5.0,5,1369.0,13.0,Kathmandu,West
1232,35000000,Hattigaunda,3.0,4.0,5,3080.25,13.0,Kathmandu,West
1233,27500000,Hattigaunda,3.0,3.0,4,1540.12,13.0,Kathmandu,West
1234,26500000,Hattigaunda,3.0,3.0,5,1026.75,13.0,Kathmandu,West
1235,27000000,Hattigaunda,3.0,4.0,4,1060.975,13.0,Kathmandu,West
1236,22000000,Hattigaunda,3.0,3.0,6,1112.31,13.0,Kathmandu,West
1237,17500000,Hattigaunda,3.0,4.0,8,1112.3125,13.0,Kathmandu,West
1238,27500000,Hattigaunda,2.5,3.0,6,1095.2,13.0,Kathmandu,West
1239,50000000,other,3.0,3.0,3,1711.25,20.0,Kathmandu,South
1241,75000000,Hepali,3.0,3.0,4,2909.125,13.0,Kathmandu,West
1242,52000000,Hepali,3.0,3.0,5,1882.375,13.0,Kathmandu,West
1243,53000000,Hepali,2.5,4.0,5,1882.375,13.0,Kathmandu,West
1244,52000000,Hepali,2.5,3.0,3,1882.375,13.0,Kathmandu,West
1245,26000000,Hepali,2.5,5.0,4,1026.75,20.0,Kathmandu,North
1246,33500000,Hepali,2.5,5.0,4,1369.0,13.0,Kathmandu,North East
1247,37500000,Hepali,2.0,1.0,6,1754.03,14.0,Kathmandu,North East
1248,38000000,Hepali,2.5,4.0,4,2121.95,16.0,Kathmandu,South East
1249,43000000,Hepali,2.5,4.0,4,1711.25,16.0,Kathmandu,South East
1250,45000000,Hepali,3.0,3.0,3,1437.45,20.0,Kathmandu,South West
1251,46500000,Hepali,3.0,6.0,6,1471.675,13.0,Kathmandu,West
1252,55000000,Hepali,2.5,5.0,5,1779.7,15.0,Kathmandu,North East
1253,21500000,Imadol,3.0,3.0,5,1026.75,13.0,Lalitpur,West
1254,32500000,Imadol,3.0,4.0,4,1369.0,13.0,Lalitpur,West
1255,29000000,Imadol,3.0,3.0,7,1112.31,13.0,Lalitpur,West
1256,25000000,Imadol,3.0,3.0,5,1095.2,13.0,Lalitpur,West
1257,20000000,Imadol,3.0,3.0,3,1026.75,13.0,Lalitpur,West
1258,55000000,Imadol,3.0,4.0,3,1882.37,13.0,Lalitpur,West
1259,28100000,Imadol,3.0,3.0,7,1369.0,13.0,Lalitpur,West
1260,26500000,Imadol,3.0,4.0,5,1369.0,13.0,Lalitpur,West
1261,36500000,Imadol,3.0,4.0,6,1369.0,13.0,Lalitpur,West
1262,31500000,Imadol,3.0,4.0,4,1026.75,13.0,Lalitpur,West
1263,23000000,Imadol,3.0,4.0,5,1026.75,13.0,Lalitpur,West
1264,28500000,Imadol,3.0,4.0,5,1026.75,13.0,Lalitpur,West
1265,29000000,Imadol,2.5,5.0,6,1369.0,13.0,Lalitpur,West
1266,34000000,Imadol,2.5,4.0,6,1369.0,13.0,Lalitpur,West
1267,31000000,Imadol,2.5,4.0,5,1369.0,13.0,Lalitpur,West
1268,24000000,Imadol,2.5,4.0,4,1026.75,13.0,Lalitpur,West
1269,31000000,Imadol,2.5,4.0,5,1369.0,13.0,Lalitpur,West
1270,29500000,Imadol,2.5,4.0,5,1369.0,13.0,Lalitpur,West
1271,32500000,Imadol,2.5,4.0,5,1026.75,13.0,Lalitpur,West
1272,24500000,Imadol,2.5,4.0,4,1026.75,13.0,Lalitpur,West
1273,29000000,Imadol,2.5,4.0,5,1026.75,13.0,Lalitpur,West
1274,28000000,Imadol,2.5,4.0,5,1026.75,13.0,Lalitpur,West
1275,27500000,Imadol,2.5,4.0,5,1026.75,13.0,Lalitpur,West
1276,24500000,Imadol,2.5,4.0,4,1026.75,13.0,Lalitpur,West
1277,23500000,Imadol,2.5,4.0,5,1026.75,13.0,Lalitpur,West
1278,31000000,Imadol,2.5,4.0,6,1026.75,13.0,Lalitpur,West
1279,80000000,Imadol,2.5,4.0,5,2053.5,13.0,Lalitpur,West
1280,30000000,Imadol,2.5,5.0,7,1369.0,13.0,Lalitpur,West
1281,23000000,Imadol,3.0,3.0,5,1112.31,13.0,Lalitpur,West
1282,21500000,Imadol,3.0,3.0,5,1060.975,13.0,Lalitpur,West
1285,67500000,Imadol,3.0,5.0,5,2395.75,13.0,Lalitpur,West
1286,21500000,Imadol,3.0,4.0,6,1026.75,13.0,Lalitpur,West
1287,22500000,Imadol,2.5,3.0,6,1369.0,13.0,Lalitpur,West
1288,26000000,Imadol,2.5,4.0,5,1369.0,13.0,Lalitpur,West
1289,47500000,Imadol,2.5,4.0,7,2053.5,13.0,Lalitpur,West
1290,29500000,Imadol,3.0,4.0,4,1240.65,13.0,Lalitpur,West
1291,27000000,Imadol,3.0,4.0,4,1197.87,13.0,Lalitpur,West
1292,25000000,Imadol,3.0,2.0,4,1133.7,13.0,Lalitpur,West
1294,24000000,Imadol,3.0,4.0,4,1026.75,13.0,Lalitpur,West
1295,27500000,Imadol,3.0,4.0,5,1197.875,13.0,Lalitpur,West
1296,24000000,Imadol,3.0,4.0,4,1026.75,13.0,Lalitpur,West
1298,24500000,Imadol,3.0,4.0,5,1026.75,13.0,Lalitpur,West
1299,27000000,Imadol,3.0,4.0,7,1700.0,13.0,Lalitpur,West
1300,27000000,Imadol,3.0,4.0,6,1197.875,13.0,Lalitpur,West
1301,28000000,Imadol,3.0,4.0,3,1369.0,13.0,Lalitpur,West
1302,34000000,Imadol,2.5,4.0,7,1197.875,13.0,Lalitpur,West
1303,27000000,Imadol,2.5,3.0,5,1711.25,13.0,Lalitpur,West
1304,35500000,Imadol,3.0,4.0,5,1369.0,13.0,Lalitpur,West
1306,22000000,Imadol,3.0,5.0,5,1095.2,13.0,Lalitpur,West
1308,28000000,Imadol,3.0,4.0,7,1112.31,13.0,Lalitpur,West
1309,31500000,Imadol,3.0,3.0,5,1129.425,13.0,Lalitpur,West
1310,23500000,Imadol,3.0,4.0,4,1129.425,13.0,Lalitpur,West
1311,18000000,Imadol,3.0,4.0,4,1026.75,13.0,Lalitpur,West
1312,25000000,Imadol,3.0,2.0,6,1026.75,13.0,Lalitpur,West
1313,24000000,Imadol,3.0,3.0,4,1197.875,13.0,Lalitpur,West
1314,29500000,Imadol,3.0,3.0,5,1240.65,13.0,Lalitpur,West
1315,37500000,Imadol,3.0,5.0,8,1347.6,13.0,Lalitpur,West
1317,30000000,Imadol,3.0,3.0,7,1369.0,13.0,Lalitpur,West
1318,36500000,Imadol,3.0,4.0,6,1403.225,13.0,Lalitpur,West
1319,28000000,Imadol,3.0,4.0,5,1197.875,13.0,Lalitpur,West
1320,27500000,Imadol,3.0,4.0,4,1197.875,13.0,Lalitpur,West
1321,27500000,Imadol,3.0,4.0,5,1197.875,13.0,Lalitpur,West
1322,26000000,Imadol,3.0,4.0,9,1219.26,13.0,Lalitpur,West
1323,35000000,Imadol,3.0,3.0,6,1347.6,13.0,Lalitpur,West
1324,19500000,Imadol,3.0,4.0,5,1369.0,13.0,Lalitpur,West
1325,43000000,Imadol,3.0,4.0,4,1369.0,13.0,Lalitpur,West
1326,35000000,Imadol,3.0,4.0,6,1369.0,13.0,Lalitpur,West
1327,35000000,Imadol,3.0,4.0,6,1369.0,13.0,Lalitpur,West
1328,39500000,Imadol,3.0,5.0,8,1540.125,13.0,Lalitpur,West
1329,27000000,Imadol,3.0,3.0,5,1026.75,13.0,Lalitpur,West
1330,25000000,Imadol,3.0,3.0,8,1026.75,13.0,Lalitpur,West
1331,25000000,Imadol,3.0,3.0,4,1048.14,13.0,Lalitpur,West
1332,26500000,Imadol,3.0,4.0,4,1026.75,13.0,Lalitpur,West
1333,20000000,Imadol,3.0,3.0,5,1026.75,13.0,Lalitpur,West
1334,19900000,Imadol,3.0,3.0,4,1026.75,13.0,Lalitpur,West
1340,23500000,Imadol,3.0,5.0,4,1026.75,13.0,Lalitpur,West
1341,28000000,Imadol,3.0,5.0,5,1026.75,13.0,Lalitpur,West
1343,23500000,Imadol,3.0,3.0,3,1155.09,13.0,Lalitpur,West
1344,25000000,Imadol,3.0,3.0,3,1155.09,13.0,Lalitpur,West
1345,28000000,Imadol,3.0,2.0,7,1197.87,13.0,Lalitpur,West
1346,25000000,Imadol,3.0,3.0,4,1197.87,13.0,Lalitpur,West
1347,27000000,Imadol,3.0,3.0,7,1197.87,13.0,Lalitpur,West
1348,28500000,Imadol,3.0,4.0,6,1197.87,13.0,Lalitpur,West
1349,27000000,Imadol,3.0,3.0,5,1197.875,13.0,Lalitpur,West
1350,26000000,Imadol,3.0,3.0,4,1197.875,13.0,Lalitpur,West
1351,23000000,Imadol,3.0,4.0,6,1112.3125,13.0,Lalitpur,West
1352,23500000,Imadol,3.0,5.0,4,1069.53,13.0,Lalitpur,West
1353,23500000,Imadol,3.0,4.0,4,1069.53,13.0,Lalitpur,West
1354,26500000,Imadol,3.0,4.0,4,1095.2,13.0,Lalitpur,West
1355,26000000,Imadol,3.0,3.0,2,1112.31,13.0,Lalitpur,West
1356,21000000,Imadol,3.0,4.0,4,1060.975,13.0,Lalitpur,West
1357,28000000,Imadol,3.0,5.0,9,1026.75,13.0,Lalitpur,West
1358,29500000,Imadol,3.0,3.0,4,1197.87,13.0,Lalitpur,West
1359,28500000,Imadol,3.0,3.0,4,1026.75,13.0,Lalitpur,West
1360,26500000,Imadol,3.0,3.0,4,1026.75,13.0,Lalitpur,West
1361,24000000,Imadol,3.0,3.0,4,1060.975,13.0,Lalitpur,West
1362,33500000,Imadol,3.0,4.0,6,1488.7875,13.0,Lalitpur,West
1363,39000000,Imadol,3.0,4.0,9,1540.12,13.0,Lalitpur,West
1364,41000000,Imadol,3.0,4.0,4,1711.25,13.0,Lalitpur,West
1365,27000000,Imadol,2.5,4.0,5,1155.09,13.0,Lalitpur,West
1366,28500000,Imadol,2.5,4.0,7,1090.92,13.0,Lalitpur,West
1367,31000000,Imadol,2.5,3.0,6,1283.43,13.0,Lalitpur,West
1368,34000000,Imadol,2.5,3.0,6,1326.21,13.0,Lalitpur,West
1369,31500000,Imadol,2.5,5.0,7,1369.0,13.0,Lalitpur,West
1370,29500000,Imadol,2.5,3.0,4,1026.75,13.0,Lalitpur,West
1372,25000000,Imadol,2.5,4.0,5,1060.975,13.0,Lalitpur,West
1373,36500000,Imadol,2.5,4.0,8,1369.0,13.0,Lalitpur,West
1374,27000000,Imadol,2.5,3.0,6,1497.34,13.0,Lalitpur,West
1375,25000000,Imadol,2.5,4.0,4,1026.75,13.0,Lalitpur,West
1376,27000000,Imadol,2.5,5.0,5,1026.75,13.0,Lalitpur,West
1377,32500000,Imadol,3.0,4.0,5,1283.43,13.0,Lalitpur,West
1378,32500000,Imadol,3.0,4.0,5,1283.43,13.0,Lalitpur,West
1379,42500000,Imadol,2.5,4.0,5,1369.0,13.0,Lalitpur,West
1380,38500000,Imadol,2.5,5.0,6,1711.25,13.0,Lalitpur,West
1382,24000000,Imadol,3.0,3.0,4,1026.75,13.0,Lalitpur,West
1383,27000000,Imadol,3.0,4.0,5,1026.75,13.0,Lalitpur,West
1387,36000000,Imadol,3.0,4.0,5,2053.5,13.0,Lalitpur,West
1388,36000000,Imadol,3.0,3.0,4,2053.5,13.0,Lalitpur,West
1389,24000000,Imadol,3.0,4.0,5,1283.43,13.0,Lalitpur,West
1390,27000000,Imadol,3.0,3.0,5,1283.43,13.0,Lalitpur,West
1391,32500000,Imadol,3.0,4.0,6,1326.21,13.0,Lalitpur,West
1392,28500000,Imadol,3.0,4.0,6,1155.09,13.0,Lalitpur,West
1393,33000000,Imadol,3.0,5.0,6,1197.87,13.0,Lalitpur,West
1394,27500000,Imadol,3.0,4.0,5,1197.87,13.0,Lalitpur,West
1395,30000000,Imadol,3.0,4.0,5,1197.87,13.0,Lalitpur,West
1396,31000000,Imadol,3.0,4.0,5,1197.87,13.0,Lalitpur,West
1397,32500000,Imadol,3.0,4.0,8,1433.17,13.0,Lalitpur,West
1398,25500000,Imadol,3.0,4.0,5,1026.75,13.0,Lalitpur,West
1399,25000000,Imadol,3.0,4.0,4,1026.75,13.0,Lalitpur,West
1400,25500000,Imadol,3.0,4.0,4,1026.75,13.0,Lalitpur,West
1401,25000000,Imadol,3.0,4.0,5,1026.75,13.0,Lalitpur,West
1402,27500000,Imadol,3.0,4.0,4,1026.75,13.0,Lalitpur,West
1403,24500000,Imadol,3.0,4.0,5,1026.75,13.0,Lalitpur,West
1404,22500000,Imadol,3.0,4.0,5,1026.75,13.0,Lalitpur,West
1405,23500000,Imadol,3.0,5.0,5,1026.75,13.0,Lalitpur,West
1406,26000000,Imadol,3.0,4.0,5,1026.75,13.0,Lalitpur,West
1407,25500000,Imadol,3.0,4.0,5,1112.31,13.0,Lalitpur,West
1408,26500000,Imadol,3.0,5.0,5,1112.31,13.0,Lalitpur,West
1409,26500000,Imadol,3.0,4.0,5,1112.31,13.0,Lalitpur,West
1410,25500000,Imadol,3.0,3.0,4,1026.75,13.0,Lalitpur,West
1415,39500000,Imadol,2.5,3.0,4,1369.0,13.0,Lalitpur,West
1416,33000000,Imadol,2.5,3.0,4,1369.0,13.0,Lalitpur,West
1417,36000000,Imadol,2.5,4.0,6,1369.0,13.0,Lalitpur,West
1418,35000000,Imadol,2.5,4.0,6,1369.0,13.0,Lalitpur,West
1419,27000000,Imadol,2.5,4.0,6,1369.0,13.0,Lalitpur,West
1420,35000000,Imadol,2.5,4.0,5,1369.0,13.0,Lalitpur,West
1421,35000000,Imadol,2.5,4.0,5,1369.0,13.0,Lalitpur,West
1422,36000000,Imadol,2.5,4.0,6,1369.0,13.0,Lalitpur,West
1423,38500000,Imadol,2.5,3.0,6,1369.0,13.0,Lalitpur,West
1424,32500000,Imadol,2.5,3.0,4,1369.0,13.0,Lalitpur,West
1425,32500000,Imadol,2.5,3.0,4,1369.0,13.0,Lalitpur,West
1426,37000000,Imadol,2.5,4.0,6,1369.0,13.0,Lalitpur,West
1427,45000000,Imadol,2.5,4.0,6,1711.25,13.0,Lalitpur,West
1428,45000000,Imadol,2.5,5.0,6,1711.25,13.0,Lalitpur,West
1429,24500000,Imadol,2.5,4.0,5,3013.0,13.0,Lalitpur,West
1430,27000000,Imadol,2.5,3.0,4,3333.0,13.0,Lalitpur,West
1431,25500000,Imadol,2.5,5.0,6,1026.75,13.0,Lalitpur,West
1432,27500000,Imadol,2.5,5.0,6,1026.75,13.0,Lalitpur,West
1433,23000000,Imadol,2.5,3.0,6,1026.75,13.0,Lalitpur,West
1434,27500000,Imadol,2.5,4.0,6,1026.75,13.0,Lalitpur,West
1435,28000000,Imadol,2.5,4.0,6,1026.75,13.0,Lalitpur,West
1436,21000000,Imadol,2.5,3.0,5,1026.75,13.0,Lalitpur,West
1437,26000000,Imadol,2.5,3.0,5,1026.75,13.0,Lalitpur,West
1439,16000000,Imadol,2.5,2.0,4,1026.75,13.0,Lalitpur,West
1440,24500000,Imadol,2.5,2.0,4,1026.75,13.0,Lalitpur,West
1441,25500000,Imadol,2.5,3.0,6,1026.75,13.0,Lalitpur,West
