Price,Address,Floor,Bathroom,Bedroom,Land,Road,Face
31000000,Budhanilkantha,3,5,5,1796.8125,14,South West
31000000,Budhanilkantha,2,4,4,1540.125,14,East
31000000,Budhanilkantha,2.5,5,5,1437.45,19,South West
31000000,Budhanilkantha,2.5,6,5,1882.375,20,North
32000000,Budhanilkantha,3,4,5,1796.8125,13,South East
32000000,Budhanilkantha,2.5,4,5,2053.5,13,South
32000000,Budhanilkantha,2.5,5,6,1026.75,15,North West
32000000,Budhanilkantha,3,6,4,2139.0625,20,North
32000000,Budhanilkantha,2.5,4,4,1369,20,South
32500000,Budhanilkantha,3,5,5,1369,13,East
32500000,Budhanilkantha,3,4,5,1369,13,South
32500000,Budhanilkantha,3,4,5,1540.125,14,West
32500000,Budhanilkantha,3,4,5,1369,15,East
32500000,Budhanilkantha,2,4,4,2139.0625,15,East
32900000,Budhanilkantha,2.5,5,8,2139.0625,14,North East
33000000,Budhanilkantha,3,3,7,1540.12,13,South East
33000000,Budhanilkantha,3,6,5,1711.25,13,North
33000000,Budhanilkantha,3,4,3,1347.609375,20,East
33500000,Budhanilkantha,3,5,6,1369,13,North
34000000,Budhanilkantha,2,3,5,1369,16,North East
34500000,Budhanilkantha,2.5,5,6,1369,13,West
35000000,Budhanilkantha,3,4,5,2845,12,East
35000000,Budhanilkantha,3,3,4,1369,14,North
35000000,Budhanilkantha,3,6,6,2738,20,East
36000000,Budhanilkantha,3,5,5,2053.5,13,East
36000000,Budhanilkantha,3,7,5,2053.5,14,East
36000000,Budhanilkantha,2.5,5,6,1711.25,14,South West
36000000,Budhanilkantha,2.5,5,4,1369,15,West
36000000,Budhanilkantha,2,4,5,2053.5,15,North East
36500000,Budhanilkantha,2,4,5,2139.0625,20,East
37000000,Budhanilkantha,2.5,5,6,2053.5,13,North
37000000,Budhanilkantha,3,5,5,2738,15,South East
37000000,Budhanilkantha,3,6,6,2053.5,16,East
37500000,Budhanilkantha,3,5,6,1369,13,North
37500000,Budhanilkantha,2.5,4,5,1540.12,14,South West
37500000,Budhanilkantha,2,2,8,1711.25,20,West
38000000,Budhanilkantha,2.5,3,4,2087.725,16.66666667,South East
38500000,Budhanilkantha,2.5,5,7,1369,13,North East
39000000,Budhanilkantha,2.5,6,6,2053.5,14,South West
39000000,Budhanilkantha,3,6,6,2053.5,14.5,South West
39500000,Budhanilkantha,3,5,7,1711.25,13,South East
40000000,Budhanilkantha,2.5,4,5,1471.675,13,West
40000000,Budhanilkantha,2.5,6,6,1711.25,15,South East
40000000,Budhanilkantha,3,5,5,2823.5625,20,East
40500000,Budhanilkantha,2.5,4,5,1711.25,20,East
41000000,Budhanilkantha,2,4,5,2823.5625,13,East
41000000,Budhanilkantha,2.5,5,5,2053.5,13,South
41500000,Budhanilkantha,2.5,6,6,1745.475,13,North West
42000000,Budhanilkantha,3,5,5,2738,20,East
42500000,Budhanilkantha,3,4,5,1711.25,13,South East
42500000,Budhanilkantha,3,5,5,2738,13,East
42500000,Budhanilkantha,3,4,5,1454.5625,13,West
42500000,Budhanilkantha,2,5,5,1283.4375,16,South East
44500000,Budhanilkantha,3,5,6,2823.5625,15,South East
44500000,Budhanilkantha,3,5,5,1711.25,16,South
45000000,Budhanilkantha,2.5,3,6,2806.45,12.5,South East
45000000,Budhanilkantha,3,6,5,2053.5,13,North East
45000000,Budhanilkantha,2.5,5,6,1711.25,13,West
45000000,Budhanilkantha,3,4,6,1711.25,13,East
45000000,Budhanilkantha,3,4,5,1625.6875,13,South
45000000,Budhanilkantha,2.5,6,5,1711.25,15,North West
45000000,Budhanilkantha,3,5,4,2395.75,15,South East
45000000,Budhanilkantha,3,7,5,2738,20,South East
45000000,Budhanilkantha,2.5,5,5,2395.75,20,East
45000000,Budhanilkantha,3,4,3,1540.125,20,South West
45000000,Budhanilkantha,3,4,4,2738,20,South
46000000,Budhanilkantha,2.5,6,5,1711.25,14,West
46500000,Budhanilkantha,2.5,4,5,1711.25,16,South
47500000,Budhanilkantha,2.5,5,5,2053.5,20,East
49000000,Budhanilkantha,3,5,5,3165.8125,13,West
49500000,Budhanilkantha,2.5,5,5,1967.9375,13,South
50000000,Budhanilkantha,3,5,4,1796.8125,14,East
50000000,Budhanilkantha,2.5,5,4,1745.475,15,East
50000000,Budhanilkantha,2,4,5,3165.8125,20,East
50000000,Budhanilkantha,3,4,4,1796.8125,20,West
51500000,Budhanilkantha,2,3,5,2840.675,13,South West
52500000,Budhanilkantha,3,4,9,2738,13,North
52500000,Budhanilkantha,3,5,5,2738,20,South East
53000000,Budhanilkantha,3,3,5,1882.375,14,North
55000000,Budhanilkantha,2.5,5,5,2566.875,13,North East
55000000,Budhanilkantha,2.5,4,4,2806.45,13,North East
55000000,Budhanilkantha,2,4,4,2909.125,13,North East
55000000,Budhanilkantha,3,5,4,3080.25,18,North
55000000,Budhanilkantha,3.5,8,7,2566.875,19.5,South West
55000000,Budhanilkantha,3,4,4,3080.25,20,South East
57000000,Budhanilkantha,3,4,4,2395.75,13,South West
57500000,Budhanilkantha,2.5,3,4,3080.25,12,South
57500000,Budhanilkantha,3,5,4,2738,20,South West
58000000,Budhanilkantha,2.5,5,5,2053.5,14,South
58000000,Budhanilkantha,3,5,5,2481.3125,20,East
58000000,Budhanilkantha,3,4,9,2823.5625,20,East
59000000,Budhanilkantha,3,6,4,2652.4375,20,South East
59500000,Budhanilkantha,3,5,5,2053.5,13,South
60000000,Budhanilkantha,2.5,5,4,3114.475,13,South West
60000000,Budhanilkantha,2.5,4,7,3123.03125,13,East
61000000,Budhanilkantha,2.5,5,6,2053.5,15,North East
62500000,Budhanilkantha,2.5,6,6,2121.95,15,North East
62500000,Budhanilkantha,2.5,5,4,2053.5,20,East
63000000,Budhanilkantha,3.5,5,6,2566.875,16,East
65000000,Budhanilkantha,2,4,5,2738,20,East
68000000,Budhanilkantha,3,6,5,2738,20,South West
70000000,Budhanilkantha,2.5,6,5,2395.75,14,South East
70000000,Budhanilkantha,2.5,5,6,2738,20,West
77500000,Budhanilkantha,3,5,5,2823.5625,20,East
44000000,Budhanilkantha,2.5,3,4,1505.9,13,West
49500000,Budhanilkantha,3,3,5,2053.5,13,West
47500000,Budhanilkantha,2.5,3,5,2464.2,13,West
42500000,Budhanilkantha,3,5,5,1197.875,13,West
65000000,Budhanilkantha,2.5,5,5,2395.75,13,West
22500000,Budhanilkantha,2.5,4,4,1026.75,13,West
48500000,Budhanilkantha,2.5,3,4,2395.75,13,West
57500000,Budhanilkantha,2.5,5,6,2053.5,13,West
42500000,Budhanilkantha,2.5,4,6,2053.5,13,West
19500000,Budhanilkantha,2.5,3,4,3020,13,West
23000000,Budhanilkantha,2.5,3,7,1026.75,13,West
53000000,Budhanilkantha,2.5,4,4,3080.25,13,West
50000000,Budhanilkantha,3.5,5,5,1967.93,13,West
37500000,Budhanilkantha,3,3,5,1711.25,13,West
60000000,Budhanilkantha,3,2,5,2053.5,13,West
40000000,Budhanilkantha,2.5,5,5,2738,13,West
45000000,Budhanilkantha,2.5,5,5,2395.75,13,West
55000000,Budhanilkantha,2.5,3,3,1711.25,13,West
27000000,Budhanilkantha,2.5,3,5,1369,13,West
28500000,Budhanilkantha,2.5,4,6,1026.75,13,West
26500000,Budhanilkantha,2.5,4,5,1026.75,13,West
19000000,Budhanilkantha,2.5,3,5,1026.75,13,West
26500000,Budhanilkantha,2.5,5,6,1369,13,West
17500000,Budhanilkantha,2.5,4,5,1423.76,13,West
21500000,Imadol,3,3,5,1026.75,13,West
32500000,Imadol,3,4,4,1369,13,West
29000000,Imadol,3,3,7,1112.31,13,West
25000000,Imadol,3,3,5,1095.2,13,West
20000000,Imadol,3,3,3,1026.75,13,West
55000000,Imadol,3,4,3,1882.37,13,West
28100000,Imadol,3,3,7,1369,13,West
26500000,Imadol,3,4,5,1369,13,West
36500000,Imadol,3,4,6,1369,13,West
31500000,Imadol,3,4,4,1026.75,13,West
23000000,Imadol,3,4,5,1026.75,13,West
28500000,Imadol,3,4,5,1026.75,13,West
29000000,Imadol,2.5,5,6,1369,13,West
34000000,Imadol,2.5,4,6,1369,13,West
31000000,Imadol,2.5,4,5,1369,13,West
24000000,Imadol,2.5,4,4,1026.75,13,West
31000000,Imadol,2.5,4,5,1369,13,West
29500000,Imadol,2.5,4,5,1369,13,West
32500000,Imadol,2.5,4,5,1026.75,13,West
24500000,Imadol,2.5,4,4,1026.75,13,West
29000000,Imadol,2.5,4,5,1026.75,13,West
28000000,Imadol,2.5,4,5,1026.75,13,West
27500000,Imadol,2.5,4,5,1026.75,13,West
24500000,Imadol,2.5,4,4,1026.75,13,West
23500000,Imadol,2.5,4,5,1026.75,13,West
31000000,Imadol,2.5,4,6,1026.75,13,West
80000000,Imadol,2.5,4,5,2053.5,13,West
30000000,Imadol,2.5,5,7,1369,13,West
23000000,Imadol,3,3,5,1112.31,13,West
21500000,Imadol,3,3,5,1060.975,13,West
19000000,Imadol,3,3,5,941.1875,13,West
19000000,Imadol,3,3,6,855.625,13,West
67500000,Imadol,3,5,5,2395.75,13,West
21500000,Imadol,3,4,6,1026.75,13,West
22500000,Imadol,2.5,3,6,1369,13,West
26000000,Imadol,2.5,4,5,1369,13,West
47500000,Imadol,2.5,4,7,2053.5,13,West
29500000,Imadol,3,4,4,1240.65,13,West
27000000,Imadol,3,4,4,1197.87,13,West
25000000,Imadol,3,2,4,1133.7,13,West
19000000,Imadol,3,4,4,941.1875,13,West
24000000,Imadol,3,4,4,1026.75,13,West
27500000,Imadol,3,4,5,1197.875,13,West
24000000,Imadol,3,4,4,1026.75,13,West
17000000,Imadol,3,2,6,855.625,13,West
24500000,Imadol,3,4,5,1026.75,13,West
27000000,Imadol,3,4,7,1700,13,West
27000000,Imadol,3,4,6,1197.875,13,West
28000000,Imadol,3,4,3,1369,13,West
34000000,Imadol,2.5,4,7,1197.875,13,West
27000000,Imadol,2.5,3,5,1711.25,13,West
35500000,Imadol,3,4,5,1369,13,West
26500000,Imadol,2.5,3,5,787.175,13,West
22000000,Imadol,3,5,5,1095.2,13,West
21500000,Imadol,3,4,6,941.18,13,West
28000000,Imadol,3,4,7,1112.31,13,West
31500000,Imadol,3,3,5,1129.425,13,West
23500000,Imadol,3,4,4,1129.425,13,West
18000000,Imadol,3,4,4,1026.75,13,West
25000000,Imadol,3,2,6,1026.75,13,West
24000000,Imadol,3,3,4,1197.875,13,West
29500000,Imadol,3,3,5,1240.65,13,West
37500000,Imadol,3,5,8,1347.6,13,West
22000000,Imadol,3,3,4,919.79,13,West
30000000,Imadol,3,3,7,1369,13,West
36500000,Imadol,3,4,6,1403.225,13,West
28000000,Imadol,3,4,5,1197.875,13,West
27500000,Imadol,3,4,4,1197.875,13,West
27500000,Imadol,3,4,5,1197.875,13,West
26000000,Imadol,3,4,9,1219.26,13,West
35000000,Imadol,3,3,6,1347.6,13,West
19500000,Imadol,3,4,5,1369,13,West
43000000,Imadol,3,4,4,1369,13,West
35000000,Imadol,3,4,6,1369,13,West
35000000,Imadol,3,4,6,1369,13,West
39500000,Imadol,3,5,8,1540.125,13,West
27000000,Imadol,3,3,5,1026.75,13,West
25000000,Imadol,3,3,8,1026.75,13,West
25000000,Imadol,3,3,4,1048.14,13,West
26500000,Imadol,3,4,4,1026.75,13,West
20000000,Imadol,3,3,5,1026.75,13,West
19900000,Imadol,3,3,4,1026.75,13,West
21500000,Imadol,3,3,4,787.175,13,West
22500000,Imadol,3,3,9,855.62,13,West
20000000,Imadol,3,2,5,855.625,13,West
25000000,Imadol,3,3,5,941.1875,13,West
22500000,Imadol,3,4,5,983.96,13,West
23500000,Imadol,3,5,4,1026.75,13,West
28000000,Imadol,3,5,5,1026.75,13,West
16000000,Imadol,3,3,4,855.625,13,West
23500000,Imadol,3,3,3,1155.09,13,West
25000000,Imadol,3,3,3,1155.09,13,West
28000000,Imadol,3,2,7,1197.87,13,West
25000000,Imadol,3,3,4,1197.87,13,West
27000000,Imadol,3,3,7,1197.87,13,West
28500000,Imadol,3,4,6,1197.87,13,West
27000000,Imadol,3,3,5,1197.875,13,West
26000000,Imadol,3,3,4,1197.875,13,West
23000000,Imadol,3,4,6,1112.3125,13,West
23500000,Imadol,3,5,4,1069.53,13,West
23500000,Imadol,3,4,4,1069.53,13,West
26500000,Imadol,3,4,4,1095.2,13,West
26000000,Imadol,3,3,2,1112.31,13,West
21000000,Imadol,3,4,4,1060.975,13,West
28000000,Imadol,3,5,9,1026.75,13,West
29500000,Imadol,3,3,4,1197.87,13,West
28500000,Imadol,3,3,4,1026.75,13,West
26500000,Imadol,3,3,4,1026.75,13,West
24000000,Imadol,3,3,4,1060.975,13,West
33500000,Imadol,3,4,6,1488.7875,13,West
39000000,Imadol,3,4,9,1540.12,13,West
41000000,Imadol,3,4,4,1711.25,13,West
27000000,Imadol,2.5,4,5,1155.09,13,West
28500000,Imadol,2.5,4,7,1090.92,13,West
31000000,Imadol,2.5,3,6,1283.43,13,West
34000000,Imadol,2.5,3,6,1326.21,13,West
31500000,Imadol,2.5,5,7,1369,13,West
29500000,Imadol,2.5,3,4,1026.75,13,West
22000000,Imadol,2.5,2,5,834.23,13,West
25000000,Imadol,2.5,4,5,1060.975,13,West
36500000,Imadol,2.5,4,8,1369,13,West
27000000,Imadol,2.5,3,6,1497.34,13,West
25000000,Imadol,2.5,4,4,1026.75,13,West
27000000,Imadol,2.5,5,5,1026.75,13,West
32500000,Imadol,3,4,5,1283.43,13,West
32500000,Imadol,3,4,5,1283.43,13,West
42500000,Imadol,2.5,4,5,1369,13,West
38500000,Imadol,2.5,5,6,1711.25,13,West
18500000,Imadol,3,3,5,1005.35,13,West
24000000,Imadol,3,3,4,1026.75,13,West
27000000,Imadol,3,4,5,1026.75,13,West
28000000,Imadol,3,4,5,898.4,13,West
25500000,Imadol,3,4,5,941.18,13,West
21500000,Imadol,3,3,6,941.18,13,West
36000000,Imadol,3,4,5,2053.5,13,West
36000000,Imadol,3,3,4,2053.5,13,West
24000000,Imadol,3,4,5,1283.43,13,West
27000000,Imadol,3,3,5,1283.43,13,West
32500000,Imadol,3,4,6,1326.21,13,West
28500000,Imadol,3,4,6,1155.09,13,West
33000000,Imadol,3,5,6,1197.87,13,West
27500000,Imadol,3,4,5,1197.87,13,West
30000000,Imadol,3,4,5,1197.87,13,West
31000000,Imadol,3,4,5,1197.87,13,West
32500000,Imadol,3,4,8,1433.17,13,West
25500000,Imadol,3,4,5,1026.75,13,West
25000000,Imadol,3,4,4,1026.75,13,West
25500000,Imadol,3,4,4,1026.75,13,West
25000000,Imadol,3,4,5,1026.75,13,West
27500000,Imadol,3,4,4,1026.75,13,West
24500000,Imadol,3,4,5,1026.75,13,West
22500000,Imadol,3,4,5,1026.75,13,West
23500000,Imadol,3,5,5,1026.75,13,West
26000000,Imadol,3,4,5,1026.75,13,West
25500000,Imadol,3,4,5,1112.31,13,West
26500000,Imadol,3,5,5,1112.31,13,West
26500000,Imadol,3,4,5,1112.31,13,West
25500000,Imadol,3,3,4,1026.75,13,West
37500000,Imadol,2.5,5,6,523,13,West
28000000,Imadol,2.5,5,6,531,13,West
45000000,Imadol,2.5,5,6,630,13,West
17500000,Imadol,2.5,3,5,684.5,13,West
39500000,Imadol,2.5,3,4,1369,13,West
33000000,Imadol,2.5,3,4,1369,13,West
36000000,Imadol,2.5,4,6,1369,13,West
35000000,Imadol,2.5,4,6,1369,13,West
27000000,Imadol,2.5,4,6,1369,13,West
35000000,Imadol,2.5,4,5,1369,13,West
35000000,Imadol,2.5,4,5,1369,13,West
36000000,Imadol,2.5,4,6,1369,13,West
38500000,Imadol,2.5,3,6,1369,13,West
32500000,Imadol,2.5,3,4,1369,13,West
32500000,Imadol,2.5,3,4,1369,13,West
37000000,Imadol,2.5,4,6,1369,13,West
45000000,Imadol,2.5,4,6,1711.25,13,West
45000000,Imadol,2.5,5,6,1711.25,13,West
24500000,Imadol,2.5,4,5,3013,13,West
27000000,Imadol,2.5,3,4,3333,13,West
25500000,Imadol,2.5,5,6,1026.75,13,West
27500000,Imadol,2.5,5,6,1026.75,13,West
23000000,Imadol,2.5,3,6,1026.75,13,West
27500000,Imadol,2.5,4,6,1026.75,13,West
28000000,Imadol,2.5,4,6,1026.75,13,West
21000000,Imadol,2.5,3,5,1026.75,13,West
26000000,Imadol,2.5,3,5,1026.75,13,West
20000000,Imadol,2.5,3,9,684.5,13,West
16000000,Imadol,2.5,2,4,1026.75,13,West
24500000,Imadol,2.5,2,4,1026.75,13,West
25500000,Imadol,2.5,3,6,1026.75,13,West
23000000,Imadol,2.5,3,5,1026.75,13,West
25500000,Imadol,2.5,3,5,1026.75,13,West
27500000,Imadol,2.5,3,6,1026.75,13,West
22500000,Imadol,2.5,3,6,1026.75,13,West
25500000,Imadol,2.5,4,5,1026.75,13,West
27500000,Imadol,2.5,4,6,1026.75,13,West
23500000,Imadol,2.5,4,5,1026.75,13,West
31500000,Imadol,2.5,4,5,1026.75,13,West
24500000,Imadol,2.5,4,6,1026.75,13,West
25500000,Imadol,2.5,4,5,1026.75,13,West
28500000,Imadol,2.5,4,5,1026.75,13,West
23500000,Imadol,2.5,5,6,1026.75,13,West
25500000,Imadol,2.5,4,4,1026.75,13,West
23500000,Imadol,2.5,4,5,1026.75,13,West
25500000,Imadol,2.5,4,5,1026.75,13,West
25500000,Imadol,2.5,4,4,1026.75,13,West
26500000,Imadol,2.5,4,4,1026.75,13,West
26500000,Imadol,2.5,4,5,1026.75,13,West
29500000,Imadol,2.5,5,7,1026.75,13,West
28000000,Imadol,2.5,3,3,1711.25,13,West
12900000,Imadol,2,2,2,1026.75,14,South
13500000,Imadol,2,2,3,748.671875,18,West
16000000,Imadol,3,3,5,1026.75,12,East
16000000,Imadol,2.5,3,5,1026.75,12,East
16000000,Imadol,3,4,4,1026.75,13,South East
17000000,Imadol,2.5,4,5,1026.75,10,East
17000000,Imadol,2.5,3,8,1026.75,13,South
17000000,Imadol,2.5,3,4,1155.09375,13,South
17000000,Imadol,2.5,3,3,752.95,13,East
17000000,Imadol,2.5,3,6,1026.75,13,North West
17200000,Imadol,2.5,3,6,1069.53125,13,East
17500000,Imadol,2.5,3,5,1069.53125,13,South East
17500000,Imadol,3,3,5,1026.75,13,South
17500000,Imadol,2.5,3,5,1048.14,14,South
18000000,Imadol,2.5,3,6,1026.75,13,North East
18500000,Imadol,2.5,2,5,1197.875,13,West
18500000,Imadol,2.5,4,4,1026.75,13,North
18500000,Imadol,2.5,3,4,1026.75,13,North
18500000,Imadol,2.5,4,4,1026.75,13,West
18500000,Imadol,2.5,3,4,1026.75,13,South
19000000,Imadol,3,3,4,1090.921875,10,South East
19000000,Imadol,2.5,2,4,752.95,10,South
19000000,Imadol,2.5,3,4,1197.875,13,North West
19000000,Imadol,2.5,3,4,1026.75,13,South
19000000,Imadol,2.5,3,4,1090.92,14,East
19200000,Imadol,3,5,4,1048.140625,20,East
19500000,Imadol,2.5,3,6,1112.3125,12,South
19500000,Imadol,2.5,4,5,1026.75,12,East
19500000,Imadol,2.5,3,4,787.175,13,East
19500000,Imadol,2.5,3,5,1197.875,13,East
19500000,Imadol,2.5,4,5,1369,13,South
19500000,Imadol,3,3,5,1197.875,13,North
19500000,Imadol,2.5,5,5,900,13,East
19500000,Imadol,2.5,3,5,1200,16,West
19500000,Imadol,2.5,3,5,1112.3125,20,East
19500000,Imadol,3,3,5,1026.75,20,North East
19500000,Imadol,2.5,3,4,1197.875,20,North East
19500000,Imadol,2.5,3,4,941.1875,20,East
19700000,Imadol,2.5,4,4,1090.92,10,South East
19700000,Imadol,3,4,4,1454.5625,13,South
19900000,Imadol,2,2,4,1026.75,13,South
20000000,Imadol,3.5,3,7,1411.78125,12,West
20000000,Imadol,3,2,6,1095.2,12,East
20000000,Imadol,2.5,3,6,1197.875,13,North
20000000,Imadol,2.5,3,4,1026.75,13,East
20000000,Imadol,2.5,4,4,1026.75,13,North
20500000,Imadol,2.5,4,4,752.95,13,North
20500000,Imadol,3,4,4,1112.3125,13,North
20500000,Imadol,3,3,4,855.625,13,North East
20600000,Imadol,2.5,3,6,855.625,13,West
21000000,Imadol,2.5,4,5,1026.75,12,West
21000000,Imadol,3,4,4,1026.75,13,North
21000000,Imadol,3,4,4,1197.84,13,East
21000000,Imadol,2.5,3,4,1197.875,13,East
21000000,Imadol,2.5,5,4,1369,20,South West
21400000,Imadol,2.5,4,4,1197.875,13,North East
21500000,Imadol,2.5,4,7,1026.75,10,South
21500000,Imadol,2.5,4,6,1129.425,12,North
21500000,Imadol,3,3,3,787.175,13,East
21500000,Imadol,2.5,3,4,1060.975,13,South
21500000,Imadol,3,4,4,1026.75,13,East
21500000,Imadol,3,3,4,1026.75,13,East
21500000,Imadol,2.5,3,5,1112.3125,20,East
21800000,Imadol,2.5,4,4,1060.975,13,East
22000000,Imadol,2.5,3,5,1369,10,North West
22000000,Imadol,3.5,4,7,1540.125,13,South
22000000,Imadol,2.5,5,5,1133.703125,13,East
22000000,Imadol,2.5,3,4,1048.14,13,East
22000000,Imadol,2.5,4,4,1112.31,16,North East
22000000,Imadol,2.5,3,5,1197.875,20,East
22500000,Imadol,3,4,4,1197.875,13,East
22500000,Imadol,3,4,4,1197.875,13,South
22500000,Imadol,2.5,4,4,1026.75,13,West
22500000,Imadol,2.5,3,6,1197.875,16,West
23000000,Imadol,2.5,4,4,1026.75,12,East
23000000,Imadol,2.5,4,4,1026.75,13,West
23000000,Imadol,2.5,3,6,1582.9,14,North
23500000,Imadol,3,4,6,1026.75,10,North
23500000,Imadol,2.5,3,5,1026.75,13,East
23500000,Imadol,2.5,4,3,1060.975,13,North
23500000,Imadol,2.5,5,4,1060.975,13,North
23500000,Imadol,3,4,6,1369,13,West
23500000,Imadol,2.5,4,4,1026.75,13,East
23500000,Imadol,3,4,4,1026.75,13,North
23500000,Imadol,2.5,4,4,1197.875,13,South
23500000,Imadol,3,3,5,1026.75,13,East
23500000,Imadol,2.5,4,4,1026.75,13,South
23500000,Imadol,2.5,4,4,1026.75,13,East
23500000,Imadol,2.5,4,5,1026.75,13,East
23500000,Imadol,2.5,3,4,1026.75,13,East
23500000,Imadol,2.5,4,6,1095.2,16,East
23500000,Imadol,2.5,4,4,1283.43,20,South
23500000,Imadol,2.5,4,4,1026.75,13,South
24000000,Imadol,3,4,4,1060.975,13,East
24000000,Imadol,2.5,3,4,1095.2,13,East
24000000,Imadol,2.5,3,4,1026.75,13,East
24000000,Imadol,2.5,3,4,1112.31,13,East
24000000,Imadol,2.5,3,4,1048.14,13,East
24000000,Imadol,2.5,4,5,1026.75,16,North
24000000,Imadol,2.5,4,4,1047.285,16,West
24000000,Imadol,2.5,4,4,1369,18,East
24000000,Imadol,3,3,4,1048.140625,20,West
24500000,Imadol,3,4,4,1197.875,13,East
24500000,Imadol,3,5,4,1048.14,13,East
24900000,Imadol,3,3,6,1369,13,South East
25000000,Imadol,3.5,3,6,898.44,10,East
25000000,Imadol,2.5,3,2,1112.31,12,East
25000000,Imadol,2.5,4,5,1129.425,13,South West
25000000,Imadol,2.5,3,5,1197.875,13,South West
25000000,Imadol,3.5,4,5,1112.3125,13,East
25000000,Imadol,2.5,4,7,1112.31,13,North
25000000,Imadol,2.5,3,4,1069.53,13,South East
25000000,Imadol,2.5,4,4,1369,13,North East
25000000,Imadol,2.5,3,2,1060.975,14,South East
25000000,Imadol,2.5,4,4,1090.92,16,South
25000000,Imadol,2.5,3,5,1197.875,20,West
25000000,Imadol,3,3,5,1200,20,East
25500000,Imadol,2.5,4,4,1026.75,13,West
25500000,Imadol,2.5,3,6,1026.75,13,North
25500000,Imadol,3,4,4,1112.3125,13,North East
26000000,Imadol,2.5,3,5,1129.425,13,North East
26000000,Imadol,2,5,4,1060.975,13,North
26000000,Imadol,2.5,3,3,1026.75,13,East
26000000,Imadol,3,3,6,1026.75,13,East
26000000,Imadol,3,4,4,1197.875,13,East
26000000,Imadol,3,3,6,1026.75,13,East
26500000,Imadol,2.5,4,4,1095.2,11,North West
26500000,Imadol,2.5,4,5,1095.2,13,North
26500000,Imadol,3.5,5,5,1026.75,13,North
26500000,Imadol,3,3,4,1197.875,13,East
26500000,Imadol,3,4,5,1112.3125,13,North
26500000,Imadol,3,3,5,1026.75,13,West
26500000,Imadol,2.5,3,4,1060.975,20,South
26500000,Imadol,3,3,4,1197.875,20,South
26500000,Imadol,2.5,4,4,1060.975,20,South
27000000,Imadol,3,3,2,1347.609375,13,North East
27000000,Imadol,3,4,5,1112.3125,13,South
27000000,Imadol,2.5,4,6,1197.87,13,North East
27000000,Imadol,2.5,3,5,1095.2,14,South West
27000000,Imadol,2.5,4,5,1095.2,20,West
27500000,Imadol,3,3,5,1026.75,13,South East
27500000,Imadol,2.5,4,4,1095.2,13,East
27500000,Imadol,2.5,4,5,1095.2,20,West
27500000,Imadol,2.5,3,5,1060.975,20,East
27500000,Imadol,3.5,3,5,1026.75,20,West
27500000,Imadol,2.5,5,7,1060.975,20,South
28000000,Imadol,3,3,7,1197.875,18,North East
28500000,Imadol,3,5,6,1219.265625,12,East
28500000,Imadol,2.5,4,4,1129.425,13,North West
28500000,Imadol,3,4,9,1197.875,13,South
28500000,Imadol,3,4,4,1197.875,13,North West
28500000,Imadol,2.5,3,6,1197.87,13,South
28500000,Imadol,2.5,4,7,1095.2,20,North East
28500000,Imadol,2.5,3,6,1026.75,20,East
28700000,Imadol,2.5,4,5,1197.875,13,East
29000000,Imadol,2.5,4,5,1369,13,North
29500000,Imadol,2.5,3,8,1095.2,13,North
29500000,Imadol,3,4,6,1369,13,South East
29500000,Imadol,2.5,4,6,1813.925,16,East
29500000,Imadol,2.5,3,5,1197.87,13,East
31000000,Imadol,3,3,6,1882.375,12,East
31500000,Imadol,2.5,4,6,1690.715,12,North
31500000,Imadol,2.5,4,6,1240.65625,13,East
31500000,Imadol,2.5,4,4,1060.975,13,West
31500000,Imadol,3,4,4,1197.875,13,North
32500000,Imadol,3,5,6,1796.8125,13,South East
32500000,Imadol,2.5,4,5,1369,13,North
33000000,Imadol,2.5,4,5,1095.2,13,West
33000000,Imadol,2.5,4,6,1095.2,20.5,South West
34000000,Imadol,2.5,2,4,1369,13,South
34000000,Imadol,3,4,6,1197.875,13,East
34500000,Imadol,2.5,4,5,1403.225,13,North
35000000,Imadol,2.5,5,5,1369,13,West
36000000,Imadol,2.5,2,6,2395.75,12.5,North East
36000000,Imadol,3,1,4,1711.25,13,North
36000000,Imadol,2.5,2,5,2395.75,20,North East
36000000,Imadol,2.5,2,5,2395.75,20,North East
37000000,Imadol,2.5,6,6,1711.25,13,South West
38500000,Imadol,3,5,7,2053.5,18,East
38500000,Imadol,3,5,7,1779.7,18,East
39900000,Imadol,2.5,3,6,1163.65,16,North West
40000000,Imadol,2.5,3,6,1437.45,13,South
41500000,Imadol,2.5,4,4,1625.6875,20,East
42500000,Imadol,2.5,4,6,1369,13,South
42500000,Imadol,2.5,3,3,1369,14,South
42500000,Imadol,2.5,4,4,1326.21,20,South East
42500000,Imadol,2.5,4,4,2158,20,South East
43000000,Imadol,2.5,4,4,1095.2,14,East
45000000,Imadol,2.5,3,4,2395.75,16,South
45000000,Imadol,2.5,4,4,1095.2,20,East
